loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag
7394,10363233,K06222.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,210.899577,0.005992,-0.005992,230.1954,0.0264,-0.0264,0.3202,0.1361,-0.3201,2.167,0.428,-0.428,3345,477,-477,0.052646,0.002652,-0.006335,176.37363,525.0343,-87.22264,MCMC,4.85,1.83,-0.49,0.6493,,,89.95,,,268,,,1.22,1.49,-0.35,746,370,-370,7.8,1,,2,q1_q16_tce,5332,211,-164,4.5,0.066,-0.245,0.843,0.319,-0.084,0.821,0.121,-0.07,299.61707,47.406021,14.788
7395,10385682,K06223.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3.103730697,1.12E-07,-1.12E-07,132.8744585,2.99E-05,-2.99E-05,0.539,0.002,-0.003,6.93402,0.00173,-0.00173,369230,86.4,-86.4,0.631891,0.001131,-0.001458,0.30417,0.00045,-0.00043,LS+MCMC,75.28,24.15,-8.62,0.0436,,,84.24,,,1340,,,763.25,722.73,-243.77,5.37043,0.00795,-0.00795,5143.6,1,0,1,q1_q17_dr25_tce,6075,169,-211,4.422,0.07,-0.224,1.091,0.35,-0.125,1.149,0.151,-0.151,282.18964,47.523762,15.001
7396,10414727,K06224.01,,CANDIDATE,CANDIDATE,,0,0,0,0,91.20573037,,,210.1533987,,,,,,4.17,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,2,,2,q1_q16_tce,,,,,,,,,,,,,295.68192,47.591881,12.962
7397,10414727,K06224.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,253.40538,0.0148,-0.0148,273.6514,0.0376,-0.0376,0.3967,0.046,-0.3967,7.43,1.6,-1.6,240.8,49.6,-49.6,0.014582,0.001342,-0.001905,4.24741,7.25977,-4.10038,MCMC,2.69,1.61,-0.55,0.8926,,,89.95,,,443,,,9.13,17.19,-4.35,243,104,-104,5,2,,3,q1_q16_tce,7304,228,-341,4.151,0.12,-0.346,1.69,1.008,-0.345,1.475,0.304,-0.3,295.68192,47.591881,12.962
7398,10483644,K06225.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,5.110771787,9.4E-07,-9.4E-07,133.315344,0.000147,-0.000147,0.878,0.214,-0.033,2.48392,0.00863,-0.00863,50681,156,-156,0.276346,0.153837,-0.019586,2.25257,0.41139,-0.12119,LS+MCMC,26.98,8.33,-2.78,0.0576,,,86.55,,,1048,,,284.85,257.97,-81.92,14.6,2.7,-2.7,394,1,209,1,q1_q17_dr25_tce,6029,163,-181,4.523,0.052,-0.208,0.894,0.276,-0.092,0.972,0.12,-0.12,296.6817,47.600342,13.985
7399,4736569,K01996.02,,CANDIDATE,CANDIDATE,0.95,0,0,0,0,7.07394528,6.358E-05,-6.358E-05,136.64371,0.00791,-0.00791,0.277,0.176,-0.277,2.319,0.172,-0.172,228.3,26.8,-26.8,0.013779,0.000997,-0.000931,4.44093,1.43682,-1.94928,LS+MCMC,0.84,0.06,-0.05,0.0595,,,89.3,,,647,,,41.43,12.76,-10.2,22.73,7.4,-7.4,9.5,2,154,2,q1_q17_dr25_tce,4777,167,-167,4.689,0.048,-0.032,0.561,0.038,-0.038,0.561,0.047,-0.024,288.66891,39.824009,15.629
7400,10601549,K06226.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,1.463773705,7.21E-07,-7.21E-07,132.807589,0.000406,-0.000406,0.838,6.429,-0.081,1.9123,0.0288,-0.0288,64776,620,-620,0.298682,6.225344,-0.036056,1.80624,26.33629,-0.30134,LS+MCMC,21.79,2.05,-1.83,0.0218,,,81.83,,,1329,,,739.19,256.13,-189.33,5.89,2.9,-2.9,119.7,1,917,1,q1_q17_dr25_tce,5446,162,-162,4.599,0.077,-0.056,0.668,0.063,-0.056,0.646,0.06,-0.024,292.47943,47.83461,13.318
7401,10614158,K06227.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,4.46255312,3.905E-05,-3.905E-05,133.64977,0.00851,-0.00851,0.004,0.102,-0.004,14.0957,0.0707,-0.0707,22720,183,-183,0.133443,0.000702,-0.000548,0.02133,0.00024,-0.0006,LS+MCMC,52.74,29.74,-16.02,0.0513,,,89.93,,,1795,,,2458.34,4318.08,-1370.94,2.8212,0.0317,-0.0317,140.9,1,58,1,q1_q17_dr25_tce,4847,147,-110,3.277,0.325,-0.325,3.619,2.041,-1.099,0.905,0.315,-0.147,296.97522,47.886551,14.673
7402,8505215,K00099.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,79.87804945,,,184.7704412,,,,,,3.19,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,2,,1,q1_q16_tce,,,,,,,,,,,,,295.43433,44.53112,12.96
7403,10662202,K00750.03,,CANDIDATE,CANDIDATE,0.929,0,0,0,0,14.516741,0.0001564,-0.0001564,138.83799,0.00878,-0.00878,0.851,0.101,-0.643,2.706,0.243,-0.243,227.2,25.1,-25.1,0.016064,0.003089,-0.002879,1.06322,5.65411,-0.89688,LS+MCMC,1.45,0.06,-0.11,0.1078,,,87.86,,,606,,,31.8,4.75,-6.48,22.8,11,-11,10.1,4,86,3,q1_q17_dr25_tce,4954,79,-79,4.5,0.075,-0.02,0.828,0.032,-0.065,0.791,0.05,-0.029,290.46512,47.92918,15.377
7404,9008103,K03283.02,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,20.5718107,0.0002175,-0.0002175,142.80267,0.00832,-0.00832,0.123,0.338,-0.123,3.399,0.272,-0.272,379,33.5,-33.5,0.017281,0.001135,-0.00091,4.55069,0.40825,-2.75423,LS+MCMC,1.34,0.14,-0.1,0.1347,,,89.85,,,498,,,14.51,5.57,-3.24,46.69,4.2,-4.2,13,3,67,1,q1_q17_dr25_tce,4922,148,-133,4.624,0.025,-0.065,0.708,0.077,-0.049,0.795,0.055,-0.083,286.08908,45.369011,15.322
7405,6614926,K06029.01,,FALSE POSITIVE,FALSE POSITIVE,0.019,0,1,0,0,3.026764871,2.63E-07,-2.63E-07,133.3279059,6.94E-05,-6.94E-05,0.198,0.066,-0.017,4.32532,0.00322,-0.00322,66720,53.8,-53.8,0.239029,0.000703,-0.000136,0.58818,0.00662,-0.02814,LS+MCMC,26.36,7.81,-2.79,0.0419,,,88.27,,,1360,,,810.38,685.56,-243.47,6.5797,0.0741,-0.0741,1561.2,1,445,1,q1_q17_dr25_tce,6283,150,-206,4.459,0.052,-0.208,1.01,0.299,-0.107,1.067,0.144,-0.144,294.33139,42.093979,14.044
7406,6628237,K06030.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,1,0,0,3.840130917,1.186E-06,-1.186E-06,135.139765,0.000259,-0.000259,0.872,0.987,-0.055,2.8951,0.0233,-0.0233,60401,276,-276,0.302603,0.853161,-0.03153,1.22902,0.67347,-0.10295,LS+MCMC,33.44,9.95,-4.99,0.0477,,,84.92,,,1205,,,498.48,434.89,-183.04,9.86,2.7,-2.7,275.6,1,345,1,q1_q17_dr25_tce,5931,160,-196,4.418,0.101,-0.188,1.012,0.301,-0.151,0.981,0.132,-0.119,297.47104,42.087898,14.479
7407,6694186,K06031.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,5.554227226,4.99E-07,-4.99E-07,135.16203,7.46E-05,-7.46E-05,0.174,0.036,-0.011,4.77434,0.00376,-0.00376,142310,115,-115,0.344438,0.000583,-0.000585,1.0267,0.00572,-0.02305,LS+MCMC,31.71,6.81,-4.55,0.056,,,89.16,,,930,,,176.7,113,-60.38,11.8744,0.0662,-0.0662,1517.7,1,243,1,q1_q17_dr25_tce,5433,145,-145,4.465,0.124,-0.171,0.843,0.181,-0.121,0.756,0.119,-0.047,292.63113,42.180779,12.376
7408,6934587,K06032.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.570919281,4.74E-07,-4.74E-07,132.47362,0.000255,-0.000255,1.083,0.1,-0.083,3.2232,0.0141,-0.0141,65124,238,-238,0.465884,0.078537,-0.069638,0.44687,0.0176,-0.02606,LS+MCMC,59.12,18.46,-9.92,0.0268,,,73.78,,,1797,,,2473.29,2346.12,-1008.02,3.877,0.153,-0.153,316.9,1,863,1,q1_q17_dr25_tce,6192,194,-237,4.326,0.128,-0.208,1.162,0.363,-0.195,1.04,0.168,-0.122,286.99765,42.46516,13.406
7409,7219906,K06033.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,35.08976902,2.419E-05,-2.419E-05,153.396702,0.00057,-0.00057,1.264,1.171,-0.16,3.9623,0.0277,-0.0277,5754.6,40.1,-40.1,0.358269,1.163272,-0.146752,0.58855,0.48024,-0.04733,LS+MCMC,33.1,8.61,-2.86,0.2055,,,87.85,,,501,,,14.95,11.47,-3.91,33.7,13.8,-13.8,170.8,1,35,1,q1_q17_dr25_tce,5603,152,-169,4.556,0.031,-0.178,0.846,0.22,-0.073,0.941,0.085,-0.104,297.01459,42.789169,14.266
7410,7257373,K06034.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,5.233450136,2.86E-07,-2.86E-07,133.1261573,4.37E-05,-4.37E-05,0.457,0.003,-0.002,8.57374,0.00258,-0.00258,430420,118,-118,0.659199,0.000745,-0.001399,0.29245,0.00125,-0.00078,LS+MCMC,70.33,20.95,-7.49,0.0588,,,86.51,,,1050,,,287.6,253.58,-88.55,7.5091,0.0321,-0.0321,3921.8,1,0,1,q1_q17_dr25_tce,5841,164,-205,4.454,0.067,-0.202,0.977,0.291,-0.104,0.992,0.128,-0.117,282.05328,42.864952,13.424
7411,7295570,K06035.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3.6037011,0.0001393,-0.0001393,131.6711,0.0499,-0.0499,1.225,6.83,-0.482,2.994,0.111,-0.111,16112,568,-568,0.396281,6.780815,-0.447651,0.36351,6.39723,-0.00336,LS+MCMC,66.94,19.95,-29.9,0.0445,,,78.78,,,1464,,,1089,1024.86,-793.83,6.3,3.1,-3.1,33.4,1,25,1,q1_q17_dr25_tce,5633,203,-169,4.016,0.495,-0.165,1.547,0.461,-0.691,0.907,0.122,-0.102,295.65799,42.801239,14.492
7412,7362852,K06036.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3.518356021,2.08E-07,-2.08E-07,131.8005089,4.93E-05,-4.93E-05,0.593,0.006,-0.013,6.90375,0.00218,-0.00218,316750,83,-83,0.597138,0.00225,-0.007392,0.30865,0.00376,-0.00185,LS+MCMC,64.49,18.58,-7.96,0.0462,,,84.2,,,1266,,,606.41,518.34,-202.81,5.8672,0.0715,-0.0715,3217.6,1,0,1,q1_q17_dr25_tce,6201,175,-219,4.472,0.052,-0.195,0.989,0.285,-0.122,1.058,0.129,-0.144,291.80966,42.981609,15.168
7413,5629353,K06132.03,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,11.867172,0.0009287,-0.0009287,142.985,0.104,-0.104,0.001,0.447,-0.001,4.815,0.252,-0.252,595.6,48.5,-48.5,0.022359,0.00133,-0.000877,0.95974,0.08825,-0.42636,LS+MCMC,4.03,1.23,-1.1,0.1126,,,90,,,1058,,,296.23,266.93,-164.58,19.26,1.8,-1.8,13.4,3,14,3,q1_q17_dr25_tce,6264,177,-265,4.133,0.2,-0.18,1.651,0.502,-0.451,1.352,0.189,-0.23,294.55789,40.850498,14.624
7414,5641294,K06133.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,2.6160943,0.0002203,-0.0002203,132.5162,0.0465,-0.0465,0.6458,0.3318,-0.4113,21.34,4,-4,29.3,3.1,-3.1,0.005226,6.2E-05,-0.000549,0.00359,0.0037,-0.00069,MCMC,0.81,0.46,-0.17,0.0401,,,53.86,,,1744,,,2188.14,3803.54,-1028.47,1.091,0.375,-0.375,5.6,1,,2,q1_q16_tce,6645,170,-278,4.232,0.137,-0.321,1.42,0.814,-0.294,1.259,0.277,-0.224,297.31543,40.874981,12.754
7415,5738698,K06134.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.404386969,5.5E-08,-5.5E-08,133.2105484,1.89E-05,-1.89E-05,0.613,0.002,-0.002,7.40348,0.00058,-0.00058,313170,86.4,-86.4,0.603309,0.00083,-0.00172,0.1834,0.00061,-0.00056,LS+MCMC,79.72,22.46,-14.96,0.0353,,,80.79,,,1670,,,1838.11,1462.17,-753.15,3.8269,0.0127,-0.0127,8577.4,1,0,1,q1_q17_dr25_tce,6466,145,-178,4.278,0.165,-0.182,1.21,0.341,-0.227,1.011,0.146,-0.106,299.71979,40.903961,11.941
7416,4078157,K01319.02,,CANDIDATE,CANDIDATE,,0,0,0,0,142.685885,0.007164,-0.007164,175.9722,0.038,-0.038,0.1086,0.3769,-0.1085,3.792,0.785,-0.785,1195,303,-303,0.031609,0.005824,-0.003047,23.83109,38.51267,-23.13121,MCMC,2.76,1.17,-0.22,0.5095,,,89.95,,,319,,,2.43,3.22,-0.59,295,119,-119,9.3,2,,3,q1_q16_tce,5767,197,-167,4.57,0.034,-0.281,0.799,0.339,-0.063,0.866,0.108,-0.083,296.47937,39.127571,15.484
7417,5768927,K06135.01,,FALSE POSITIVE,FALSE POSITIVE,0.021,0,1,0,0,4.390513938,1.304E-06,-1.304E-06,132.550761,0.000242,-0.000242,0.879,0.497,-0.043,2.9472,0.0157,-0.0157,46829,208,-208,0.263421,0.407805,-0.023755,1.0972,0.08336,-0.12498,LS+MCMC,41.83,12.13,-13.35,0.0533,,,85.14,,,1401,,,910.71,776.72,-537.08,10.379,0.789,-0.789,290.7,1,236,1,q1_q17_dr25_tce,6081,165,-183,4.133,0.286,-0.154,1.454,0.422,-0.464,1.046,0.163,-0.148,283.26172,41.08448,13.209
7418,5814635,K06136.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,3.86963822,,,131.6242,,,,,,2.29,,,,,,,,,1.00615,32.18408,-0.90653,none,,,,,,,,,,,,,3728.91,8476.49,-1338.71,,,,,1,345,1,q1_q17_dr25_tce,,,,,,,,,,,,,297.83493,41.058319,11.399
7419,5816144,K06137.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,12.4970599,0.0001533,-0.0001533,140.8987,0.0103,-0.0103,0.65,0.303,-0.449,3.877,0.283,-0.283,180,18.9,-18.9,0.012948,0.000143,-0.001371,0.85056,1.42944,-0.14295,LS+MCMC,1.44,0.5,-0.16,0.1075,,,88.06,,,839,,,117.3,120.38,-36.67,19.15,8,-8,10.6,2,109,1,q1_q17_dr25_tce,6174,185,-203,4.445,0.07,-0.224,1.021,0.349,-0.116,1.055,0.155,-0.127,298.19412,41.029331,14.191
7420,5816144,K06137.02,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,7.384681,0.0001003,-0.0001003,132.1721,0.0112,-0.0112,0.068,0.383,-0.068,3.548,0.279,-0.279,142.8,15.3,-15.3,0.010971,0.000775,-0.000601,1.43335,0.21999,-0.75386,LS+MCMC,1.22,0.42,-0.14,0.0757,,,89.76,,,1000,,,236.56,242.75,-73.97,16.05,2.5,-2.5,10.6,2,184,2,q1_q17_dr25_tce,6174,185,-203,4.445,0.07,-0.224,1.021,0.349,-0.116,1.055,0.155,-0.127,298.19412,41.029331,14.191
7421,10717220,K06228.01,Kepler-1644 b,CONFIRMED,CANDIDATE,1,0,0,0,0,21.0907909,0.0001467,-0.0001467,133.96316,0.00581,-0.00581,0.832,0.022,-0.574,4.751,0.159,-0.159,417.6,24.1,-24.1,0.021087,0.002547,-0.002495,0.34445,1.42992,-0.25423,LS+MCMC,1.88,0.48,-0.16,0.142,,,87.63,,,606,,,31.86,23.55,-8.17,20.08,9.3,-9.3,19.7,1,54,1,q1_q17_dr25_tce,5723,154,-154,4.546,0.055,-0.165,0.818,0.205,-0.073,0.857,0.098,-0.089,285.47504,48.034931,14.223
7422,10728219,K06229.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3.371796653,6.82E-07,-6.82E-07,134.876289,0.000183,-0.000183,3.219,0.248,-0.743,3.4421,0.0185,-0.0185,366900,832,-832,3.075391,0.19383,-0.796439,11.47624,0.79185,-3.86174,LS+MCMC,306.28,75.23,-40.64,0.042,,,80.26,,,1155,,,419.47,313.32,-136.73,19.04,1.3,-1.3,560.2,1,0,1,q1_q17_dr25_tce,5615,169,-152,4.455,0.094,-0.175,0.912,0.224,-0.121,0.865,0.114,-0.076,290.66058,48.04615,15.909
7423,10735988,K06230.01,,FALSE POSITIVE,FALSE POSITIVE,0.644,0,1,0,0,1.927177921,7.83E-07,-7.83E-07,132.571474,0.000344,-0.000344,0.399,0.061,-0.009,2.7742,0.0294,-0.0294,136140,875,-875,0.34237,0.003177,-0.002308,1.63944,0.00888,-0.15443,LS+MCMC,28.94,3.29,-3.29,0.0273,,,86.66,,,1219,,,523.16,213.86,-154.17,6.8532,0.0371,-0.0371,204.7,1,692,1,q1_q17_dr25_tce,5193,168,-138,4.525,0.08,-0.064,0.774,0.088,-0.088,0.732,0.106,-0.057,293.74011,48.011501,15.706
7424,8112324,K07867.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.575925434,1.18E-07,-1.18E-07,131.92458,0.000173,-0.000173,0.905,0.036,-0.043,2.4676,0.0128,-0.0128,137400,490,-490,0.512661,0.025723,-0.029754,0.84091,0.02579,-0.02945,LS+MCMC,38.24,4.42,-3.19,0.0118,,,68.35,,,1834,,,2666.7,1114.99,-683.75,2.4521,0.0752,-0.0752,354.4,1,2320,2,q1_q17_dr25_tce,5461,181,-164,4.586,0.082,-0.067,0.683,0.079,-0.057,0.656,0.073,-0.024,296.64764,43.995041,14.563
7425,10971944,K06231.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,496.17566,0.04199,-0.04199,174.0663,0.0352,-0.0352,0.4188,0.0557,-0.4183,11.63,2.3,-2.3,293,40.6,-40.6,0.016053,0.001002,-0.001426,2.11112,5.90328,-2.00375,MCMC,3.46,1.3,-1.24,1.3248,,,89.95,,,358,,,3.88,4.27,-2.52,302,141,-141,11.3,1,,2,q1_q16_tce,6643,184,-252,3.946,0.302,-0.192,1.976,0.737,-0.711,1.259,0.284,-0.234,289.90967,48.489231,13.515
7426,10973583,K06232.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,6.256352128,3.967E-06,-3.967E-06,133.543181,0.000542,-0.000542,1.269,6.159,-0.169,2.3512,0.0258,-0.0258,3289.3,31.2,-31.2,0.336926,6.148783,-0.157531,0.3122,3.3357,-0.03429,LS+MCMC,30.76,8.68,-2.91,0.0643,,,81.56,,,918,,,167.92,139.06,-45.93,8.64,4.2,-4.2,120.4,1,209,1,q1_q17_dr25_tce,5772,155,-172,4.549,0.046,-0.184,0.836,0.236,-0.079,0.903,0.098,-0.098,290.7988,48.483929,15.798
7427,10989274,K06233.01,Kepler-1645 b,CONFIRMED,CANDIDATE,1,0,0,0,0,16.17803,0.05099,-0.05099,132.326,0.345,-0.345,0.081,0.265,-0.081,5.18,5.9,-5.9,449,2273,-2273,0.019283,0.051242,-0.009492,1.0322,0.19029,-0.82728,LS+MCMC,2.25,0.7,-0.3,0.1285,,,89.81,,,754,,,76.54,69.28,-26.12,24.26,4.5,-4.5,6,1,69,1,q1_q17_dr25_tce,5929,160,-196,4.413,0.07,-0.21,1.069,0.33,-0.141,1.079,0.136,-0.136,297.47946,48.418571,14.472
7428,11099351,K06234.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.37795507,6.92E-07,-6.92E-07,132.557333,0.000231,-0.000231,1.298,1.316,-0.106,2.4329,0.013,-0.013,4391.1,18.9,-18.9,0.370991,1.303226,-0.100738,0.14862,0.22443,-0.01288,LS+MCMC,92.61,34.07,-27.87,0.0463,,,68.49,,,2965,,,18261.57,20432.3,-10792.03,3.54,1.3,-1.3,257.5,1,447,1,q1_q17_dr25_tce,9565,302,-416,4.088,0.171,-0.209,2.286,0.841,-0.688,2.335,0.366,-0.679,298.27737,48.64082,11.639
7429,11147460,K06235.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.053866175,7.86E-07,-7.86E-07,132.944062,0.000313,-0.000313,1.265,0.182,-0.095,4.8045,0.0163,-0.0163,5021.3,15.7,-15.7,0.354413,0.160753,-0.122396,0.03819,0.00774,-0.00409,LS+MCMC,158.25,72.72,-48.49,0.0318,,,51.71,,,2528,,,9631.57,13028.4,-5402.76,2.042,0.414,-0.414,380.5,1,655,1,q1_q17_dr25_tce,5051,127,-114,3.22,0.33,-0.27,4.089,1.879,-1.253,1.014,0.27,-0.135,296.20502,48.766811,13.912
7430,10662202,K00750.04,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,36.5521313,0.0007078,-0.0007078,165.0716,0.0149,-0.0149,0.4969,0.4653,-0.3028,2.481,0.389,-0.389,282.9,43.4,-43.4,0.015667,0.000875,-0.00188,14.02573,11.04179,-13.90008,MCMC,0.9,0.05,-0.06,0.1751,,,89.95,,,361,,,4.03,0.94,-0.95,99.7,39.2,-39.2,7.7,4,,3,q1_q16_tce,4722,131,-144,4.723,0.053,-0.026,0.527,0.027,-0.037,0.536,0.032,-0.02,290.46512,47.92918,15.377
7431,11607193,K00983.02,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,5.177577252,,,132.9009561,,,1.341,,,2.4777,,,1325.4,,,0.376402,0,0,0.09385,0,0,LS,73.82,22.4,-13.81,0.069,,,74.76,,,1671,,,1846.9,1653.75,-832.1,5.104384,,,23.6,2,263,1,q1_q17_dr25_tce,7429,206,-335,4.143,0.105,-0.195,1.796,0.545,-0.336,1.634,0.193,-0.235,289.87411,49.68549,12.616
7432,10743597,K00989.04,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,4.08029328,1.059E-05,-1.059E-05,131.7047,0.00201,-0.00201,0.2428,0.2128,-0.2427,2.8343,0.0702,-0.0702,1128.4,34.9,-34.9,0.030579,0.000928,-0.000784,1.52602,0.23583,-0.45668,MCMC,2.92,1.22,-0.23,0.0493,,,88.81,,,1044,,,280.4,356.79,-66.81,11.03,1.7,-1.7,43.1,4,256,2,q1_q17_dr24_tce,5619,173,-156,4.536,0.03,-0.291,0.874,0.366,-0.067,0.956,0.088,-0.092,296.38229,48.045311,15.488
7433,4247991,K02311.03,Kepler-1185 b,CONFIRMED,CANDIDATE,0.976,0,0,0,0,104.3519624,0.0006973,-0.0006973,190.10261,0.00525,-0.00525,0.532,0.023,-0.461,3.695,0.141,-0.141,243.8,16.3,-16.3,0.014651,0.004837,-0.000595,11.2457,8.23341,-1.11591,LS+MCMC,1.39,0.2,-0.06,0.4297,,,89.84,,,355,,,3.74,1.54,-0.59,186.4,68.2,-68.2,15.8,3,9,1,q1_q17_dr25_tce,5650,112,-112,4.546,0.021,-0.119,0.87,0.124,-0.039,0.971,0.046,-0.08,287.24118,39.33276,12.57
7434,11968463,K02433.06,,CANDIDATE,CANDIDATE,,0,0,0,0,6.06330298,5.564E-05,-5.564E-05,136.17607,0.00769,-0.00769,0.0214,0.4317,-0.0213,3.275,0.196,-0.196,200.7,16.8,-16.8,0.013024,0.000829,-0.000479,1.51682,0.0898,-0.74883,MCMC,1.64,0.95,-0.2,0.0671,,,89.95,,,1153,,,418.4,751.96,-145.12,14.338,0.849,-0.849,13.1,7,139,6,q1_q17_dr24_tce,6308,178,-246,4.353,0.088,-0.323,1.153,0.671,-0.144,1.09,0.281,-0.115,294.33847,50.33654,15.212
7435,11968463,K02433.07,,CANDIDATE,CANDIDATE,0,0,0,0,0,86.431871,0.001719,-0.001719,423.0356,0.015,-0.015,0.95,0.011,-0.646,7.374,0.414,-0.414,415.1,40,-40,0.023463,0.0002,-0.006227,0.10038,2.95177,-0.03376,LS+MCMC,2.85,0.99,-0.33,0.4018,,,88.4,,,464,,,10.97,11.28,-3.73,34.1,17,-17,11.2,7,13,6,q1_q17_dr25_tce,6325,174,-261,4.409,0.058,-0.218,1.112,0.388,-0.129,1.157,0.169,-0.169,294.33847,50.33654,15.212
7436,11074835,K02533.03,,CANDIDATE,CANDIDATE,,0,0,0,0,26.1152887,0.0009869,-0.0009869,145.5641,0.0305,-0.0305,0.1382,0.327,-0.1381,12.54,1.1,-1.1,70,7.2,-7.2,0.0075,0.000405,-0.000595,0.11127,0.00614,-0.0636,MCMC,2.38,1.14,-0.76,0.1891,,,89.38,,,898,,,153.98,217.07,-91.92,15.889,0.877,-0.877,10.6,3,,2,q1_q16_tce,5190,135,-165,3.63,0.274,-0.318,2.912,1.382,-0.94,1.319,0.311,-0.375,286.71564,48.645279,13.274
7437,8042747,K07861.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,469.52303,0.009531,-0.009531,381.4073,0.0146,-0.0146,0.733,0.005,-0.545,5.487,0.565,-0.565,355.7,41.6,-41.6,0.018607,0.00686,-0.001626,8.4705,24.06518,-0.38479,LS+MCMC,2.1,0.71,-0.23,1.2207,,,89.91,,,252,,,0.95,0.94,-0.3,462,219,-219,10.5,1,3,1,q1_q17_dr25_tce,6197,172,-216,4.449,0.056,-0.224,1.035,0.349,-0.116,1.096,0.153,-0.153,296.38904,43.85051,14.091
7438,9008737,K02768.03,,FALSE POSITIVE,FALSE POSITIVE,1,1,0,0,0,11.83271013,5.347E-05,-5.347E-05,137.5928634,8.31E-05,-8.31E-05,0.548,0.041,-0.444,6.152,0.922,-0.922,176.3,28,-28,0.012494,0.003059,-0.001321,0.26577,5.90433,-0.15531,LS+MCMC,1.17,0.3,-0.1,0.1002,,,87.49,,,728,,,66.51,51.58,-17.21,12.53,6.2,-6.2,12.7,3,109,1,q1_q17_dr25_tce,5639,169,-169,4.551,0.031,-0.178,0.859,0.22,-0.073,0.959,0.094,-0.115,286.39862,45.343529,15.228
7439,7373877,K06037.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,32.669962587,,,159.4801924,,,0.18,,,3.581,,,365.4,,,0.016935,0,0,6.01651,0,0,LS,1.37,0.13,-0.09,0.1864,,,89.85,,,428,,,7.96,2.71,-1.82,69.758129,,,6.2,1,43,1,q1_q17_dr25_tce,4871,145,-145,4.606,0.027,-0.059,0.741,0.068,-0.05,0.822,0.036,-0.079,295.03033,42.983501,15.536
